src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Microsoft.Extensions.Configuration	9.0.1
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Microsoft.Extensions.Configuration.Binder	9.0.1
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Newtonsoft.Json	13.0.3
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Sekiban.Infrastructure.Azure.Storage.Blobs	0.24.3
src/Sekiban.Infrastructure.Dynamo/Sekiban.Infrastructure.Dynamo.csproj	AWSSDK.DynamoDBv2	3.7.405.12
src/Sekiban.Infrastructure.Dynamo/Sekiban.Infrastructure.Dynamo.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.Dynamo/Sekiban.Infrastructure.Dynamo.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Dynamo/Sekiban.Infrastructure.Dynamo.csproj	Sekiban.Infrastructure.Aws.S3	0.24.3
src/Sekiban.Infrastructure.Dynamo/Sekiban.Infrastructure.Dynamo.csproj	System.Configuration.ConfigurationManager	9.0.1
src/Sekiban.Infrastructure.IndexedDb/Sekiban.Infrastructure.IndexedDb.csproj	Microsoft.AspNetCore.Components.WebAssembly	8.0.12
src/Sekiban.Infrastructure.IndexedDb/Sekiban.Infrastructure.IndexedDb.csproj	Microsoft.AspNetCore.Components.WebAssembly	9.0.1
src/Sekiban.Infrastructure.IndexedDb/Sekiban.Infrastructure.IndexedDb.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.IndexedDb/Sekiban.Infrastructure.IndexedDb.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.IndexedDb/Sekiban.Infrastructure.IndexedDb.csproj	System.Configuration.ConfigurationManager	9.0.1
src/Sekiban.Infrastructure.Postgres.MigrationHost/Sekiban.Infrastructure.Postgres.MigrationHost.csproj	Microsoft.AspNetCore.OpenApi	9.0.1
src/Sekiban.Infrastructure.Postgres.MigrationHost/Sekiban.Infrastructure.Postgres.MigrationHost.csproj	Microsoft.EntityFrameworkCore.Design	9.0.1
src/Sekiban.Infrastructure.Postgres.MigrationHost/Sekiban.Infrastructure.Postgres.MigrationHost.csproj	Npgsql.EntityFrameworkCore.PostgreSQL	9.0.3
src/Sekiban.Infrastructure.Postgres.MigrationHost/Sekiban.Infrastructure.Postgres.MigrationHost.csproj	Swashbuckle.AspNetCore	7.2.0
src/Sekiban.Infrastructure.Postgres/Sekiban.Infrastructure.Postgres.csproj	Microsoft.EntityFrameworkCore	9.0.1
src/Sekiban.Infrastructure.Postgres/Sekiban.Infrastructure.Postgres.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.Postgres/Sekiban.Infrastructure.Postgres.csproj	Npgsql.EntityFrameworkCore.PostgreSQL	9.0.3
src/Sekiban.Infrastructure.Postgres/Sekiban.Infrastructure.Postgres.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Postgres/Sekiban.Infrastructure.Postgres.csproj	System.Configuration.ConfigurationManager	9.0.1
src/Sekiban.Testing/Sekiban.Testing.csproj	MartinCostello.Logging.XUnit	0.5.1
src/Sekiban.Testing/Sekiban.Testing.csproj	Microsoft.Extensions.Configuration.UserSecrets	9.0.1
src/Sekiban.Testing/Sekiban.Testing.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Testing/Sekiban.Testing.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Testing/Sekiban.Testing.csproj	xunit.assert	2.9.3
src/Sekiban.Testing/Sekiban.Testing.csproj	xunit.extensibility.core	2.9.3
src/Sekiban.Testing/Sekiban.Testing.csproj	xunit.extensibility.execution	2.9.3
src/Sekiban.Web/Sekiban.Web.csproj	Jtechs.OpenApi.AspNetCore.Swashbuckle	0.2.5
src/Sekiban.Web/Sekiban.Web.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Web/Sekiban.Web.csproj	Sekiban.Core	0.24.3
src/Sekiban.Web/Sekiban.Web.csproj	Swashbuckle.AspNetCore	7.2.0
